201903020000,0,1,0
201903020001,0,1,0
201903020002,0,1,0
201903020003,0,1,0
201903020004,0,1,0
201903020005,0,1,0
201903020006,0,1,0
201903020007,0,1,0
201903020008,0,1,0
201903020009,0,1,0
201903020010,0,1,0
201903020011,0,1,0
201903020012,0,1,0
201903020013,0,1,0
201903020014,0,1,0
201903020015,0,1,0
201903020016,0,1,0
201903020017,0,1,0
201903020018,0,1,0
201903020019,0,1,0
201903020020,0,1,0
201903020021,0,1,0
201903020022,0,1,0
201903020023,0,1,0
201903020024,0,1,0
201903020025,0,1,0
201903020026,0,1,0
201903020027,0,1,0
201903020028,0,1,0
201903020029,0,1,0
201903020030,0,1,0
201903020031,0,1,0
201903020032,0,1,0
201903020033,0,1,0
201903020034,0,1,0
201903020035,0,1,0
201903020036,0,1,0
201903020037,0,1,0
201903020038,0,1,0
201903020039,0,1,0
201903020040,0,1,0
201903020041,0,1,0
201903020042,0,1,0
201903020043,0,1,0
201903020044,0,1,0
201903020045,0,1,0
201903020046,0,1,0
201903020047,0,1,0
201903020048,0,1,0
201903020049,0,1,0
201903020050,0,1,0
201903020051,0,1,0
201903020052,0,1,0
201903020053,0,1,0
201903020054,0,1,0
201903020055,0,1,0
201903020056,0,1,0
201903020057,0,1,0
201903020058,0,1,0
201903020059,0,1,0
201903020100,0,1,0
201903020101,0,1,0
201903020102,0,1,0
201903020103,0,1,0
201903020104,0,1,0
201903020105,0,1,0
201903020106,0,1,0
201903020107,0,1,0
201903020108,0,1,0
201903020109,0,1,0
201903020110,0,1,0
201903020111,0,1,0
201903020112,0,1,0
201903020113,0,1,0
201903020114,0,1,0
201903020115,0,1,0
201903020116,0,1,0
201903020117,0,1,0
201903020118,0,1,0
201903020119,0,1,0
201903020120,0,1,0
201903020121,0,1,0
201903020122,0,1,0
201903020123,0,1,0
201903020124,0,1,0
201903020125,0,1,0
201903020126,0,1,0
201903020127,0,1,0
201903020128,0,1,0
201903020129,0,1,0
201903020130,0,1,0
201903020131,0,1,0
201903020132,0,1,0
201903020133,0,1,0
201903020134,0,1,0
201903020135,0,1,0
201903020136,0,1,0
201903020137,0,1,0
201903020138,0,1,0
201903020139,0,1,0
201903020140,0,1,0
201903020141,0,1,0
201903020142,0,1,0
201903020143,0,1,0
201903020144,0,1,0
201903020145,0,1,0
201903020146,0,1,0
201903020147,0,1,0
201903020148,0,1,0
201903020149,0,1,0
201903020150,0,1,0
201903020151,0,1,0
201903020152,0,1,0
201903020153,0,1,0
201903020154,0,1,0
201903020155,0,1,0
201903020156,0,1,0
201903020157,0,1,0
201903020158,0,1,0
201903020159,0,1,0
201903020200,0,1,0
201903020201,0,1,0
201903020202,0,1,0
201903020203,0,1,0
201903020204,0,1,0
201903020205,0,1,0
201903020206,0,1,0
201903020207,0,1,0
201903020208,0,1,0
201903020209,0,1,0
201903020210,0,1,0
201903020211,0,1,0
201903020212,0,1,0
201903020213,0,1,0
201903020214,0,1,0
201903020215,0,1,0
201903020216,0,1,0
201903020217,0,1,0
201903020218,0,1,0
201903020219,0,1,0
201903020220,0,1,0
201903020221,0,1,0
201903020222,0,1,0
201903020223,0,1,0
201903020224,0,1,0
201903020225,0,1,0
201903020226,0,1,0
201903020227,0,1,0
201903020228,0,1,0
201903020229,0,1,0
201903020230,0,1,0
201903020231,0,1,0
201903020232,0,1,0
201903020233,0,1,0
201903020234,0,1,0
201903020235,0,1,0
201903020236,0,1,0
201903020237,0,1,0
201903020238,0,1,0
201903020239,0,1,0
201903020240,0,1,0
201903020241,0,1,0
201903020242,0,1,0
201903020243,0,1,0
201903020244,0,1,0
201903020245,0,1,0
201903020246,0,1,0
201903020247,0,1,0
201903020248,0,1,0
201903020249,0,1,0
201903020250,0,1,0
201903020251,0,1,0
201903020252,0,1,0
201903020253,0,1,0
201903020254,0,1,0
201903020255,0,1,0
201903020256,0,1,0
201903020257,0,1,0
201903020258,0,1,0
201903020259,0,1,0
201903020300,0,1,0
201903020301,0,1,0
201903020302,0,1,0
201903020303,0,1,0
201903020304,0,1,0
201903020305,0,1,0
201903020306,0,1,0
201903020307,0,1,0
201903020308,0,1,0
201903020309,0,1,0
201903020310,0,1,0
201903020311,0,1,0
201903020312,0,1,0
201903020313,0,1,0
201903020314,0,1,0
201903020315,0,1,0
201903020316,0,1,0
201903020317,0,1,0
201903020318,0,1,0
201903020319,0,1,0
201903020320,0,1,0
201903020321,0,1,0
201903020322,0,1,0
201903020323,0,1,0
201903020324,0,1,0
201903020325,0,1,0
201903020326,0,1,0
201903020327,0,1,0
201903020328,0,1,0
201903020329,0,1,0
201903020330,0,1,0
201903020331,0,1,0
201903020332,0,1,0
201903020333,0,1,0
201903020334,0,1,0
201903020335,0,1,0
201903020336,0,1,0
201903020337,0,1,0
201903020338,0,1,0
201903020339,0,1,0
201903020340,0,1,0
201903020341,0,1,0
201903020342,0,1,0
201903020343,0,1,0
201903020344,0,1,0
201903020345,0,1,0
201903020346,0,1,0
201903020347,0,1,0
201903020348,0,1,0
201903020349,0,1,0
201903020350,0,1,0
201903020351,0,1,0
201903020352,0,1,0
201903020353,0,1,0
201903020354,0,1,0
201903020355,0,1,0
201903020356,0,1,0
201903020357,0,1,0
201903020358,0,1,0
201903020359,0,1,0
201903020400,0,1,0
201903020401,0,1,0
201903020402,0,1,0
201903020403,0,1,0
201903020404,0,1,0
201903020405,0,1,0
201903020406,0,1,0
201903020407,0,1,0
201903020408,0,1,0
201903020409,0,1,0
201903020410,0,1,0
201903020411,0,1,0
