201903010000,0,1,0
201903010001,0,1,0
201903010002,0,1,0
201903010003,0,1,0
201903010004,0,1,0
201903010005,0,1,0
201903010006,0,1,0
201903010007,0,1,0
201903010008,0,1,0
201903010009,0,1,0
201903010010,0,1,0
201903010011,0,1,0
201903010012,0,1,0
201903010013,0,1,0
201903010014,0,1,0
201903010015,0,1,0
201903010016,0,1,0
201903010017,0,1,0
201903010018,0,1,0
201903010019,0,1,0
201903010020,0,1,0
201903010021,0,1,0
201903010022,0,1,0
201903010023,0,1,0
201903010024,0,1,0
201903010025,0,1,0
201903010026,0,1,0
201903010027,0,1,0
201903010028,0,1,0
201903010029,0,1,0
201903010030,0,1,0
201903010031,0,1,0
201903010032,0,1,0
201903010033,0,1,0
201903010034,0,1,0
201903010035,0,1,0
201903010036,0,1,0
201903010037,0,1,0
201903010038,0,1,0
201903010039,0,1,0
201903010040,0,1,0
201903010041,0,1,0
201903010042,0,1,0
201903010043,0,1,0
201903010044,0,1,0
201903010045,0,1,0
201903010046,0,1,0
201903010047,0,1,0
201903010048,0,1,0
201903010049,0,1,0
201903010050,0,1,0
201903010051,0,1,0
201903010052,0,1,0
201903010053,0,1,0
201903010054,0,1,0
201903010055,0,1,0
201903010056,0,1,0
201903010057,0,1,0
201903010058,0,1,0
201903010059,0,1,0
201903010100,0,1,0
201903010101,0,1,0
201903010102,0,1,0
201903010103,0,1,0
201903010104,0,1,0
201903010105,0,1,0
201903010106,0,1,0
201903010107,0,1,0
201903010108,0,1,0
201903010109,0,1,0
201903010110,0,1,0
201903010111,0,1,0
201903010112,0,1,0
201903010113,0,1,0
201903010114,0,1,0
201903010115,0,1,0
201903010116,0,1,0
201903010117,0,1,0
201903010118,0,1,0
201903010119,0,1,0
201903010120,0,1,0
201903010121,0,1,0
201903010122,0,1,0
201903010123,0,1,0
201903010124,0,1,0
201903010125,0,1,0
201903010126,0,1,0
201903010127,0,1,0
201903010128,0,1,0
201903010129,0,1,0
201903010130,0,1,0
201903010131,0,1,0
201903010132,0,1,0
201903010133,0,1,0
201903010134,0,1,0
201903010135,0,1,0
201903010136,0,1,0
201903010137,0,1,0
201903010138,0,1,0
201903010139,0,1,0
201903010140,0,1,0
201903010141,0,1,0
201903010142,0,1,0
201903010143,0,1,0
201903010144,0,1,0
201903010145,0,1,0
201903010146,0,1,0
201903010147,0,1,0
201903010148,0,1,0
201903010149,0,1,0
201903010150,0,1,0
201903010151,0,1,0
201903010152,0,1,0
201903010153,0,1,0
201903010154,0,1,0
201903010155,0,1,0
201903010156,0,1,0
201903010157,0,1,0
201903010158,0,1,0
201903010159,0,1,0
201903010200,0,1,0
201903010201,0,1,0
201903010202,0,1,0
201903010203,0,1,0
201903010204,0,1,0
201903010205,0,1,0
201903010206,0,1,0
201903010207,0,1,0
201903010208,0,1,0
201903010209,0,1,0
201903010210,0,1,0
201903010211,0,1,0
201903010212,0,1,0
201903010213,0,1,0
201903010214,0,1,0
201903010215,0,1,0
201903010216,0,1,0
201903010217,0,1,0
201903010218,0,1,0
