201903041442,0,0,2,5,92,1,0
201903041443,0,0,1,3,94,1,0
201903041444,0,0,1,2,96,1,0
201903041445,0,0,1,2,96,1,0
201903041446,0,0,1,2,96,1,0
201903041447,0,0,1,2,97,1,0
201903041448,0,0,1,1,97,1,0
201903041449,0,0,1,1,97,0,0
201903041450,0,0,1,1,98,0,0
201903041451,0,0,1,1,98,0,0
201903041452,0,0,1,1,98,0,0
201903041453,0,0,1,1,98,0,0
201903041454,0,0,1,1,98,0,0
201903041455,0,0,1,1,98,0,0
201903041456,0,0,0,1,98,0,0
201903041457,0,0,0,1,99,0,0
201903041458,0,0,0,1,99,0,0
201903041459,0,0,0,1,99,0,0
201903041500,0,0,0,1,99,0,0
201903041501,0,0,0,1,99,0,0
201903041502,0,0,0,1,99,0,0
201903041503,0,0,0,1,99,0,0
201903041504,0,0,0,1,99,0,0
201903041505,0,0,0,1,99,0,0
201903041506,0,0,0,1,99,0,0
201903041507,0,0,0,1,99,0,0
201903041508,0,0,0,1,99,0,0
201903041509,0,0,0,1,99,0,0
201903041510,0,0,0,1,99,0,0
201903041511,0,0,0,0,99,0,0
201903041512,0,0,0,0,99,0,0
201903041513,0,0,0,0,99,0,0
201903041514,0,0,0,0,99,0,0
201903041515,0,0,0,0,99,0,0
201903041516,0,0,0,0,99,0,0
201903041517,0,0,0,0,99,0,0
201903041518,0,0,0,0,99,0,0
201903041519,0,0,0,0,99,0,0
201903041520,0,0,0,0,99,0,0
201903041521,0,0,0,0,99,0,0
201903041522,0,0,0,0,99,0,0
201903041523,0,0,0,0,99,0,0
201903041524,0,0,0,0,99,0,0
201903041525,0,0,0,0,99,0,0
201903041526,0,0,0,0,99,0,0
201903041527,0,0,0,0,99,0,0
201903041528,0,0,0,0,99,0,0
201903041529,0,0,0,0,99,0,0
201903041530,0,0,0,0,99,0,0
201903041531,0,0,0,0,99,0,0
201903041532,0,0,0,0,99,0,0
201903041533,0,0,0,0,99,0,0
201903041534,0,0,0,0,99,0,0
201903041535,0,0,0,0,99,0,0
201903041536,0,0,0,0,99,0,0
201903041537,0,0,0,0,99,0,0
201903041538,0,0,0,0,99,0,0
201903041539,0,0,0,0,99,0,0
201903041540,0,0,0,0,99,0,0
201903041541,0,0,0,0,99,0,0
201903041542,0,0,0,0,99,0,0
201903041543,0,0,0,0,99,0,0
201903041544,0,0,0,0,99,0,0
201903041545,0,0,0,0,99,0,0
201903041546,0,0,0,0,99,0,0
201903041547,0,0,0,0,99,0,0
201903041548,0,0,0,0,99,0,0
201903041549,0,0,0,0,99,0,0
201903041550,0,0,0,0,99,0,0
201903041551,0,0,0,0,99,0,0
201903041552,0,0,0,0,99,0,0
201903041553,0,0,0,0,99,0,0
201903041554,0,0,0,0,99,0,0
201903041555,0,0,0,0,99,0,0
201903041556,0,0,0,0,99,0,0
201903041557,0,0,0,0,99,0,0
201903041558,0,0,0,0,99,0,0
201903041559,0,0,0,0,99,0,0
201903041600,0,0,0,0,99,0,0
201903041601,0,0,0,0,99,0,0
201903041602,0,0,0,0,99,0,0
201903041603,0,0,0,0,99,0,0
201903041604,0,0,0,0,99,0,0
201903041605,0,0,0,0,99,0,0
201903041606,0,0,0,0,99,0,0
201903041607,0,0,0,0,99,0,0
201903041608,0,0,0,0,99,0,0
201903041609,0,0,0,0,99,0,0
201903041610,0,0,0,0,99,0,0
201903041611,0,0,0,0,99,0,0
201903041612,0,0,0,0,99,0,0
201903041613,0,0,0,0,99,0,0
201903041614,0,0,0,0,99,0,0
201903041615,0,0,0,0,99,0,0
201903041616,0,0,0,0,99,0,0
201903041617,0,0,0,0,99,0,0
201903041618,0,0,0,0,99,0,0
201903041619,0,0,0,0,100,0,0
201903041620,0,0,0,0,100,0,0
201903041621,0,0,0,0,100,0,0
201903041622,0,0,0,0,100,0,0
201903041623,0,0,0,0,100,0,0
201903041624,0,0,0,0,100,0,0
201903041625,0,0,0,0,100,0,0
201903041626,0,0,0,0,100,0,0
201903041627,0,0,0,0,100,0,0
201903041628,0,0,0,0,100,0,0
201903041629,0,0,0,0,100,0,0
201903041630,0,0,0,0,100,0,0
201903041631,0,0,0,0,100,0,0
201903041632,0,0,0,0,100,0,0
201903041633,0,0,0,0,100,0,0
201903041634,0,0,0,0,100,0,0
201903041635,0,0,0,0,100,0,0
201903041636,0,0,0,0,100,0,0
201903041637,0,0,0,0,100,0,0
201903041638,0,0,0,0,100,0,0
201903041639,0,0,0,0,100,0,0
201903041640,0,0,0,0,100,0,0
201903041641,0,0,0,0,100,0,0
201903041642,0,0,0,0,100,0,0
201903041643,0,0,0,0,100,0,0
201903041644,0,0,0,0,100,0,0
201903041645,0,0,0,0,100,0,0
201903041646,0,0,0,0,100,0,0
201903041647,0,0,0,0,100,0,0
201903041648,0,0,0,0,100,0,0
201903041649,0,0,0,0,100,0,0
201903041650,0,0,0,0,100,0,0
201903041651,0,0,0,0,100,0,0
201903041652,0,0,0,0,100,0,0
201903041653,0,0,0,0,100,0,0
201903041654,0,0,0,0,100,0,0
201903041655,0,0,0,0,100,0,0
201903041656,0,0,0,0,100,0,0
201903041657,0,0,0,0,100,0,0
201903041658,0,0,0,0,100,0,0
201903041659,0,0,0,0,100,0,0
201903041700,0,0,0,0,100,0,0
201903041701,0,0,0,0,100,0,0
201903041702,0,0,0,0,100,0,0
201903041703,0,0,0,0,100,0,0
201903041704,0,0,0,0,100,0,0
201903041705,0,0,0,0,100,0,0
201903041706,0,0,0,0,100,0,0
201903041707,0,0,0,0,100,0,0
201903041708,0,0,0,0,100,0,0
201903041709,0,0,0,0,100,0,0
201903041710,0,0,0,0,100,0,0
201903041711,0,0,0,0,100,0,0
201903041712,0,0,0,0,100,0,0
201903041713,0,0,0,0,100,0,0
201903041714,0,0,0,0,100,0,0
201903041715,0,0,0,0,100,0,0
201903041716,0,0,0,0,100,0,0
201903041717,0,0,0,0,100,0,0
201903041718,0,0,0,0,100,0,0
201903041719,0,0,0,0,100,0,0
201903041720,0,0,0,0,100,0,0
201903041721,0,0,0,0,100,0,0
201903041722,0,0,0,0,100,0,0
201903041723,0,0,0,0,100,0,0
201903041724,0,0,0,0,100,0,0
201903041725,0,0,0,0,100,0,0
201903041726,0,0,0,0,100,0,0
201903041727,0,0,0,0,100,0,0
201903041728,0,0,0,0,100,0,0
201903041729,0,0,0,0,100,0,0
201903041730,0,0,0,0,100,0,0
201903041731,0,0,0,0,100,0,0
201903041732,0,0,0,0,100,0,0
201903041733,0,0,0,0,100,0,0
201903041734,0,0,0,0,100,0,0
201903041735,0,0,0,0,100,0,0
201903041736,0,0,0,0,100,0,0
201903041737,0,0,0,0,100,0,0
201903041738,0,0,0,0,100,0,0
201903041739,0,0,0,0,100,0,0
201903041740,0,0,0,0,100,0,0
201903041741,0,0,0,0,100,0,0
201903041742,0,0,0,0,100,0,0
201903041743,0,0,0,0,100,0,0
201903041744,0,0,0,0,100,0,0
201903041745,0,0,0,0,100,0,0
201903041746,0,0,0,0,100,0,0
201903041747,0,0,0,0,100,0,0
201903041748,0,0,0,0,100,0,0
201903041749,0,0,0,0,100,0,0
201903041750,0,0,0,0,100,0,0
201903041751,0,0,0,0,100,0,0
201903041752,0,0,0,0,100,0,0
201903041753,0,0,0,0,100,0,0
201903041754,0,0,0,0,100,0,0
201903041755,0,0,0,0,100,0,0
201903041756,0,0,0,0,100,0,0
201903041757,0,0,0,0,100,0,0
201903041758,0,0,0,0,100,0,0
201903041759,0,0,0,0,100,0,0
201903041800,0,0,0,0,100,0,0
201903041801,0,0,0,0,100,0,0
201903041802,0,0,0,0,100,0,0
201903041803,0,0,0,0,100,0,0
201903041804,0,0,0,0,100,0,0
201903041805,0,0,0,0,100,0,0
201903041806,0,0,0,0,100,0,0
201903041807,0,0,0,0,100,0,0
201903041808,0,0,0,0,100,0,0
201903041809,0,0,0,0,100,0,0
201903041810,0,0,0,0,100,0,0
201903041811,0,0,0,0,100,0,0
201903041812,0,0,0,0,100,0,0
201903041813,0,0,0,0,100,0,0
201903041814,0,0,0,0,100,0,0
201903041815,0,0,0,0,100,0,0
201903041816,0,0,0,0,100,0,0
201903041817,0,0,0,0,100,0,0
201903041818,0,0,0,0,100,0,0
201903041819,0,0,0,0,100,0,0
201903041820,0,0,0,0,100,0,0
201903041821,0,0,0,0,100,0,0
201903041822,0,0,0,0,100,0,0
201903041823,0,0,0,0,100,0,0
201903041824,0,0,0,0,100,0,0
201903041825,0,0,0,0,100,0,0
201903041826,0,0,0,0,100,0,0
201903041827,0,0,0,0,100,0,0
201903041828,0,0,0,0,100,0,0
201903041829,0,0,0,0,100,0,0
201903041830,0,0,0,0,100,0,0
201903041831,0,0,0,0,100,0,0
201903041832,0,0,0,0,100,0,0
201903041833,0,0,0,0,100,0,0
201903041834,0,0,0,0,100,0,0
201903041835,0,0,0,0,100,0,0
201903041836,0,0,0,0,100,0,0
201903041837,0,0,0,0,100,0,0
201903041838,0,0,0,0,100,0,0
201903041839,0,0,0,0,100,0,0
201903041840,0,0,0,0,100,0,0
201903041841,0,0,0,0,100,0,0
201903041842,0,0,0,0,100,0,0
201903041843,0,0,0,0,100,0,0
201903041844,0,0,0,0,100,0,0
201903041845,0,0,0,0,100,0,0
201903041846,0,0,0,0,100,0,0
201903041847,0,0,0,0,100,0,0
201903041848,0,0,0,0,100,0,0
201903041849,0,0,0,0,100,0,0
201903041850,0,0,0,0,100,0,0
201903041851,0,0,0,0,100,0,0
