201902280000,1205392,1005804,738624,1015804,307064
201902280001,1205392,1004848,737616,1015804,307064
201902280002,1205392,1004776,737536,1015804,307064
201902280003,1205392,1004900,737652,1015804,307064
201902280004,1205392,1005024,737776,1015804,307064
201902280005,1205392,1004048,736792,1015804,307064
201902280006,1205392,1002760,735500,1015804,307064
201902280007,1205392,1005024,737752,1015804,307064
201902280008,1205392,1004032,736756,1015804,307064
201902280009,1205392,1004048,736768,1015804,307064
201902280010,1205392,1005080,737796,1015804,307064
201902280011,1205392,1004032,736736,1015804,307064
201902280012,1205392,1004032,736728,1015804,307064
201902280013,1205392,1004048,736740,1015804,307064
201902280014,1205392,1004792,737472,1015804,307064
201902280015,1205392,1005024,737692,1015804,307064
201902280016,1205392,1004172,736832,1015804,307064
201902280017,1205392,1004916,737576,1015804,307064
201902280018,1205392,1004172,736828,1015804,307064
201902280019,1205392,1004916,737564,1015804,307064
201902280020,1205392,1005716,738352,1015804,307064
201902280021,1205392,1005024,737648,1015804,307064
201902280022,1205392,1005024,737648,1015804,307064
201902280023,1205392,1004172,736792,1015804,307064
201902280024,1205392,1004172,736792,1015804,307064
201902280025,1205392,1005024,737632,1015804,307064
201902280026,1205392,1004916,737516,1015804,307064
201902280027,1205392,1004172,736764,1015804,307064
201902280028,1205392,1003892,736476,1015804,307064
201902280029,1205392,1004900,737484,1015804,307064
201902280030,1205392,1005064,737640,1015804,307064
201902280031,1205392,1004420,736980,1015804,307064
201902280032,1205392,1004280,736836,1015804,307064
201902280033,1205392,1005148,737704,1015804,307064
201902280034,1205392,1005024,737572,1015804,307064
201902280035,1205392,1004280,736820,1015804,307064
201902280036,1205392,1005148,737680,1015804,307064
201902280037,1205392,1004296,736816,1015804,307064
201902280038,1205392,1005148,737668,1015804,307064
201902280039,1205392,1005024,737536,1015804,307064
201902280040,1205392,1004816,737324,1015804,307064
201902280041,1205392,1005272,737768,1015804,307064
201902280042,1205392,1005148,737640,1015804,307064
201902280043,1205392,1005272,737760,1015804,307064
201902280044,1205392,1005164,737648,1015804,307064
201902280045,1205392,1005024,737496,1015804,307064
201902280046,1205392,1005148,737608,1015804,307064
201902280047,1205392,1005396,737848,1015804,307064
201902280048,1205392,1004420,736864,1015804,307064
201902280049,1205392,1004420,736860,1015804,307064
201902280050,1205392,1005220,737660,1015804,307064
201902280051,1205392,1005396,737816,1015804,307064
201902280052,1205392,1004420,736832,1015804,307064
201902280053,1205392,1004420,736816,1015804,307064
201902280054,1205392,1005164,737556,1015804,307064
201902280055,1205392,1004420,736804,1015804,307064
201902280056,1205392,1005272,737648,1015804,307064
201902280057,1205392,1003164,735536,1015804,307064
201902280058,1205392,1005412,737780,1015804,307064
201902280059,1205392,1004404,736760,1015804,307064
201902280100,1205392,1007336,739688,1015804,307064
201902280101,1205392,1007336,739656,1015804,307064
201902280102,1205392,1005272,737588,1015804,307064
201902280103,1205392,1005272,737584,1015804,307064
201902280104,1205392,1004140,736452,1015804,307064
201902280105,1205392,1004536,736832,1015804,307064
201902280106,1205392,1005544,737840,1015804,307064
201902280107,1205392,1004396,736672,1015804,307064
201902280108,1205392,1004552,736820,1015804,307064
201902280109,1205392,1005296,737560,1015804,307064
201902280110,1205392,1005328,737584,1015804,307064
201902280111,1205392,1005652,737900,1015804,307064
201902280112,1205392,1004676,736920,1015804,307064
201902280113,1205392,1004660,736904,1015804,307064
201902280114,1205392,1004272,736508,1015804,307064
201902280115,1205392,1005404,737628,1015804,307064
201902280116,1205392,1004676,736892,1015804,307064
201902280117,1205392,1004676,736888,1015804,307064
201902280118,1205392,1004660,736872,1015804,307064
201902280119,1205392,1004676,736884,1015804,307064
201902280120,1205392,1005824,738028,1015804,307064
201902280121,1205392,1005528,737720,1015804,307064
201902280122,1205392,1005404,737588,1015804,307064
201902280123,1205392,1005652,737828,1015804,307064
201902280124,1205392,1005652,737824,1015804,307064
201902280125,1205392,1005528,737692,1015804,307064
201902280126,1205392,1005652,737812,1015804,307064
201902280127,1205392,1004676,736836,1015804,307064
201902280128,1205392,1004676,736828,1015804,307064
201902280129,1205392,1004676,736824,1015804,307064
201902280130,1205392,1005932,738064,1015804,307064
201902280131,1205392,1004800,736920,1015804,307064
201902280132,1205392,1004520,736636,1015804,307064
201902280133,1205392,1005652,737756,1015804,307064
201902280134,1205392,1005792,737892,1015804,307064
201902280135,1205392,1005652,737736,1015804,307064
201902280136,1205392,1004800,736876,1015804,307064
201902280137,1205392,1005528,737592,1015804,307064
201902280138,1205392,1005776,737840,1015804,307064
201902280139,1205392,1005792,737844,1015804,307064
201902280140,1205392,1006568,738616,1015804,307064
201902280141,1205392,1004924,736968,1015804,307064
201902280142,1205392,1005776,737808,1015804,307064
201902280143,1205392,1004924,736952,1015804,307064
201902280144,1205392,1004924,736948,1015804,307064
201902280145,1205392,1003792,735804,1015804,307064
201902280146,1205392,1005652,737660,1015804,307064
201902280147,1205392,1005652,737656,1015804,307064
201902280148,1205392,1005900,737896,1015804,307064
201902280149,1205392,1005776,737764,1015804,307064
201902280150,1205392,1005560,737532,1015804,307064
201902280151,1205392,1004908,736876,1015804,307064
201902280152,1205392,1005900,737864,1015804,307064
201902280153,1205392,1005900,737860,1015804,307064
201902280154,1205392,1004032,735988,1015804,307064
201902280155,1205392,1004924,736876,1015804,307064
201902280156,1205392,1005900,737840,1015804,307064
201902280157,1205392,1005900,737836,1015804,307064
201902280158,1205392,1004924,736856,1015804,307064
201902280159,1205392,1005900,737820,1015804,307064
201902280200,1205392,1006428,738336,1015804,307064
201902280201,1205392,1006856,738756,1015804,307064
201902280202,1205392,1005776,737676,1015804,307064
201902280203,1205392,1005048,736932,1015804,307064
201902280204,1205392,1004768,736652,1015804,307064
201902280205,1205392,1005048,736924,1015804,307064
201902280206,1205392,1005900,737776,1015804,307064
201902280207,1205392,1005776,737648,1015804,307064
201902280208,1205392,1006024,737892,1015804,307064
201902280209,1205392,1005900,737760,1015804,307064
201902280210,1205392,1006600,738448,1015804,307064
201902280211,1205392,1006024,737872,1015804,307064
201902280212,1205392,1006024,737868,1015804,307064
201902280213,1205392,1006024,737864,1015804,307064
201902280214,1205392,1005776,737608,1015804,307064
201902280215,1205392,1006024,737848,1015804,307064
201902280216,1205392,1005156,736972,1015804,307064
201902280217,1205392,1006024,737828,1015804,307064
201902280218,1205392,1005172,736976,1015804,307064
201902280219,1205392,1005900,737700,1015804,307064
201902280220,1205392,1005684,737480,1015804,307064
201902280221,1205392,1006024,737808,1015804,307064
201902280222,1205392,1005296,737064,1015804,307064
201902280223,1205392,1005916,737672,1015804,307064
201902280224,1205392,1006148,737896,1015804,307064
201902280225,1205392,1005172,736920,1015804,307064
201902280226,1205392,1006024,737764,1015804,307064
201902280227,1205392,1005172,736912,1015804,307064
201902280228,1205392,1004892,736624,1015804,307064
201902280229,1205392,1005172,736904,1015804,307064
201902280230,1205392,1005684,737408,1015804,307064
201902280231,1205392,1006148,737856,1015804,307064
201902280232,1205392,1006148,737852,1015804,307064
201902280233,1205392,1005296,736992,1015804,307064
201902280234,1205392,1005296,736992,1015804,307064
201902280235,1205392,1006148,737840,1015804,307064
201902280236,1205392,1004768,736456,1015804,307064
201902280237,1205392,1006148,737824,1015804,307064
201902280238,1205392,1005296,736968,1015804,307064
201902280239,1205392,1005296,736964,1015804,307064
201902280240,1205392,1006692,738356,1015804,307064
201902280241,1205392,1006148,737796,1015804,307064
201902280242,1205392,1006288,737932,1015804,307064
201902280243,1205392,1006288,737928,1015804,307064
201902280244,1205392,1005140,736764,1015804,307064
201902280245,1205392,1006148,737772,1015804,307064
201902280246,1205392,1006024,737640,1015804,307064
201902280247,1205392,1006272,737888,1015804,307064
201902280248,1205392,1006272,737880,1015804,307064
201902280249,1205392,1006148,737748,1015804,307064
201902280250,1205392,1005808,737408,1015804,307064
201902280251,1205392,1005404,736984,1015804,307064
201902280252,1205392,1005420,737000,1015804,307064
201902280253,1205392,1006148,737724,1015804,307064
201902280254,1205392,1005420,736996,1015804,307064
201902280255,1205392,1006148,737720,1015804,307064
201902280256,1205392,1006272,737832,1015804,307064
201902280257,1205392,1006272,737828,1015804,307064
201902280258,1205392,1005420,736964,1015804,307064
201902280259,1205392,1005264,736808,1015804,307064
201902280300,1205392,1006320,737860,1015804,307064
201902280301,1205392,1007244,738772,1015804,307064
201902280302,1205392,1006552,738072,1015804,307064
201902280303,1205392,1005700,737212,1015804,307064
201902280304,1205392,1006676,738180,1015804,307064
201902280305,1205392,1006552,738044,1015804,307064
201902280306,1205392,1005808,737296,1015804,307064
201902280307,1205392,1005808,737292,1015804,307064
201902280308,1205392,1006800,738280,1015804,307064
201902280309,1205392,1005808,737288,1015804,307064
201902280310,1205392,1007080,738556,1015804,307064
201902280311,1205392,1005824,737296,1015804,307064
201902280312,1205392,1006676,738136,1015804,307064
201902280313,1205392,1006676,738136,1015804,307064
201902280314,1205392,1005808,737264,1015804,307064
201902280315,1205392,1005824,737268,1015804,307064
201902280316,1205392,1006396,737836,1015804,307064
201902280317,1205392,1005420,736852,1015804,307064
201902280318,1205392,1006520,737944,1015804,307064
201902280319,1205392,1005528,736944,1015804,307064
201902280320,1205392,1006336,737752,1015804,307064
201902280321,1205392,1006520,737916,1015804,307064
201902280322,1205392,1005544,736936,1015804,307064
201902280323,1205392,1005544,736936,1015804,307064
201902280324,1205392,1005544,736932,1015804,307064
201902280325,1205392,1005388,736768,1015804,307064
201902280326,1205392,1006520,737888,1015804,307064
201902280327,1205392,1006520,737888,1015804,307064
201902280328,1205392,1006520,737884,1015804,307064
201902280329,1205392,1006520,737880,1015804,307064
201902280330,1205392,1006444,737800,1015804,307064
201902280331,1205392,1005668,737012,1015804,307064
201902280332,1205392,1005668,737004,1015804,307064
201902280333,1205392,1006396,737728,1015804,307064
201902280334,1205392,1004520,735852,1015804,307064
201902280335,1205392,1006536,737864,1015804,307064
201902280336,1205392,1005668,736984,1015804,307064
201902280337,1205392,1006520,737828,1015804,307064
201902280338,1205392,1005668,736976,1015804,307064
201902280339,1205392,1006520,737816,1015804,307064
