201906060909,1205392,169580,101824,1015804,0
201906060910,1205392,175900,105316,1015804,0
201906060911,1205392,176208,105568,1015804,0
201906060912,1205392,176340,105612,1015804,0
201906060913,1205392,176564,105604,1015804,0
201906060914,1205392,176564,105520,1015804,0
201906060915,1205392,176688,105612,1015804,0
201906060916,1205392,176564,105432,1015804,0
201906060917,1205392,176564,105400,1015804,0
201906060918,1205392,175960,104752,1015804,0
201906060919,1205392,176564,105320,1015804,0
201906060920,1205392,176728,105428,1015804,0
201906060921,1205392,176936,105580,1015804,0
201906060922,1205392,176812,105424,1015804,0
201906060923,1205392,177060,105624,1015804,0
201906060924,1205392,176068,104588,1015804,0
201906060925,1205392,176208,104684,1015804,0
201906060926,1205392,177184,105616,1015804,0
201906060927,1205392,177184,105560,1015804,0
201906060928,1205392,177324,105660,1015804,0
201906060929,1205392,177324,105612,1015804,0
201906060930,1205392,177512,105756,1015804,0
201906060931,1205392,177556,105756,1015804,0
201906060932,1205392,177432,105588,1015804,0
201906060933,1205392,177556,105680,1015804,0
201906060934,1205392,177556,105628,1015804,0
201906060935,1205392,177432,105472,1015804,0
201906060936,1205392,176812,104800,1015804,0
201906060937,1205392,177680,105624,1015804,0
201906060938,1205392,177680,105580,1015804,0
201906060939,1205392,176672,104536,1015804,0
201906060940,1205392,178472,106284,1015804,0
201906060941,1205392,177928,105684,1015804,0
201906060942,1205392,177928,105640,1015804,0
201906060943,1205392,177804,105460,1015804,0
201906060944,1205392,177184,104796,1015804,0
201906060945,1205392,177076,104640,1015804,0
201906060946,1205392,177432,104964,1015804,0
201906060947,1205392,178176,105664,1015804,0
201906060948,1205392,178052,105488,1015804,0
201906060949,1205392,177448,104840,1015804,0
201906060950,1205392,178992,106348,1015804,0
201906060951,1205392,177572,104864,1015804,0
201906060952,1205392,178424,105684,1015804,0
201906060953,1205392,178424,105640,1015804,0
201906060954,1205392,178316,105500,1015804,0
201906060955,1205392,177572,104696,1015804,0
201906060956,1205392,178548,105628,1015804,0
201906060957,1205392,177696,104744,1015804,0
201906060958,1205392,177804,104804,1015804,0
201906060959,1205392,177944,104912,1015804,0
201906061000,1205392,178736,105648,1015804,0
201906061001,1205392,178868,105724,1015804,0
201906061002,1205392,178464,105200,1015804,0
201906061003,1205392,179440,106124,1015804,0
201906061004,1205392,179456,106108,1015804,0
201906061005,1205392,179440,106040,1015804,0
201906061006,1205392,178564,105132,1015804,0
201906061007,1205392,179564,106088,1015804,0
201906061008,1205392,178712,105204,1015804,0
201906061009,1205392,179440,105884,1015804,0
201906061010,1205392,179620,106028,1015804,0
201906061011,1205392,179688,106044,1015804,0
201906061012,1205392,179688,105996,1015804,0
201906061013,1205392,178672,104948,1015804,0
201906061014,1205392,179812,106044,1015804,0
201906061015,1205392,179084,105272,1015804,0
201906061016,1205392,179936,106072,1015804,0
201906061017,1205392,179208,105312,1015804,0
201906061018,1205392,179208,105268,1015804,0
201906061019,1205392,180060,106068,1015804,0
201906061020,1205392,181008,106968,1015804,0
201906061021,1205392,179332,105240,1015804,0
201906061022,1205392,179332,105208,1015804,0
201906061023,1205392,179176,104996,1015804,0
201906061024,1205392,179432,105220,1015804,0
201906061025,1205392,179292,105032,1015804,0
201906061026,1205392,179456,105152,1015804,0
201906061027,1205392,179704,105348,1015804,0
201906061028,1205392,179564,105176,1015804,0
201906061029,1205392,180556,106124,1015804,0
201906061030,1205392,181412,106932,1015804,0
201906061031,1205392,180680,106148,1015804,0
201906061032,1205392,179828,105252,1015804,0
201906061033,1205392,180820,106196,1015804,0
201906061034,1205392,180680,106012,1015804,0
201906061035,1205392,179788,105076,1015804,0
201906061036,1205392,179952,105196,1015804,0
201906061037,1205392,180928,106128,1015804,0
201906061038,1205392,180200,105356,1015804,0
201906061039,1205392,179920,105024,1015804,0
201906061040,1205392,181736,106792,1015804,0
201906061041,1205392,181068,106064,1015804,0
201906061042,1205392,180448,105404,1015804,0
201906061043,1205392,181292,106204,1015804,0
201906061044,1205392,181300,106168,1015804,0
201906061045,1205392,181292,106112,1015804,0
201906061046,1205392,181440,106212,1015804,0
201906061047,1205392,180572,105292,1015804,0
201906061048,1205392,181540,106228,1015804,0
201906061049,1205392,178036,102680,1015804,0
201906061050,1205392,181520,106116,1015804,0
201906061051,1205392,188236,109500,1015804,0
201906061052,1205392,188360,109580,1015804,0
201906061053,1205392,188236,109412,1015804,0
201906061054,1205392,188360,109492,1015804,0
201906061055,1205392,189212,110308,1015804,0
201906061056,1205392,189336,110388,1015804,0
201906061057,1205392,189460,110480,1015804,0
201906061058,1205392,189336,110308,1015804,0
201906061059,1205392,188608,109540,1015804,0
201906061100,1205392,189384,110264,1015804,0
201906061101,1205392,189656,110496,1015804,0
201906061102,1205392,189584,110380,1015804,0
201906061103,1205392,188840,109592,1015804,0
201906061104,1205392,188732,109436,1015804,0
201906061105,1205392,189708,110364,1015804,0
201906061106,1205392,189708,110324,1015804,0
201906061107,1205392,189972,110536,1015804,0
201906061108,1205392,189956,110488,1015804,0
201906061109,1205392,188964,109452,1015804,0
201906061110,1205392,190260,110704,1015804,0
201906061111,1205392,189956,110340,1015804,0
201906061112,1205392,189104,109444,1015804,0
201906061113,1205392,190204,110512,1015804,0
201906061114,1205392,190080,110332,1015804,0
201906061115,1205392,190204,110420,1015804,0
201906061116,1205392,189476,109648,1015804,0
201906061117,1205392,189336,109476,1015804,0
201906061118,1205392,190328,110412,1015804,0
201906061119,1205392,189724,109776,1015804,0
